product_id,category,brand,title,description,price
187486,"Books|Crafts, Hobbies & Home|Crafts & Hobbies",James Churchill,The Complete Book of Tanning Skins &amp; Furs,\N,17.02
187967,Books|Humor & Entertainment|Humor,Visit Amazon's Joshua Piven Page,The Worst Case Scenario Survival Handbook: Travel,"Be very, very afraid. When you step through your door for an innocent excursion, grave danger awaits. You might be mugged; tied up; attacked by scorpions, piranhas, or tarantulas; trapped in a falling plane or elevator, a runaway train, a car on a cliff, a sandstorm, a riptide, or a riot. But now it's safe to take that vacation anyway. Just pack <I>The Worst-Case Scenario Survival Handbook: Travel</I>, and you'll know what to do when you find yourself, say, leaping between rooftops: ""Because you will not be moving fast, it is safe to roll head over heels, unlike jumping from a moving vehicle."" Now you'll also know what <I>not</I> to do: never pick up a tarantula, as the spines on their abdomens are like little harpoons, and don't yank the reins of a runaway camel (""Pulling on the nose reins can tear the camel's nose--or break the reins""). You may have the sense, if a leech invades your air passage, to gargle with a 50 percent solution of 80-proof alcohol--but without this book, would you remember not to inhale?",14.2
188088,Books|Literature & Fiction|Genre Fiction,Visit Amazon's James Dalessandro Page,1906: A Novel,"Screenwriter and novelist Dalessandro (Bohemian Heart) pens an imaginative and dense interplay between fact and fiction in this story of corruption, crime lords and the great San Francisco earthquake of 1906. Annalisa Passarelli, the Evening Bulletin's music critic, narrates the tale with a mix of first-person intimacy and cool omniscience. She's secretly helping the chief of detectives, Byron Fallon, gather dirt on a corrupt political syndicate headed by Adam Rolf, city attorney and power broker. Rolf (a fictional character) owns the ""puppet-mayor,"" Eugene Schmitz (an actual person), and is supported by an army of goons and waterfront toughs led by the infamous Shanghai Kelly, who, as Dalessandro notes in his afterword, was actually dead by 1906. Byron aims to arrest the mayor, the police chief and the city attorney in one fell swoop, but when he is killed investigating a murder at the waterfront, it's up to his son Hunter, a Stanford graduate and fledgling police detective, to carry his mantle. Annalisa and Hunter appeal to an association of honest cops known as the Brotherhood (co-led by Hunter's brother, Christian), who are dedicated to destroying Rolf's machine, although Hunter also has personal vengeance on his mind. They secure incriminating evidence, but before justice can be served, the earthquake strikes, plunging the city into chaos. This plotand all its subplots, one starring a beautiful Kansas runaway, another featuring tenor Enrico Carusomight have worked beautifully, but Dalessandro employs too many B-movie theatrics, and the love story falls flat. Still, there's plenty of suspense to keep readers turning pages to the bittersweet conclusion. <BR>Copyright &copy; Reed Business Information, a division of Reed Elsevier Inc. All rights reserved.",43.47
188172,Books|Humor &amp; Entertainment|Puzzles &amp; Games,Anita Luu,Mah-jongg: From Shanghai to Miami Beach,"Anita Luu's grandfather taught her to play mah-jongg before she was old enough to tie her own shoes. Now a partner at Affiche Design, she lives in San Francisco.",29.94
188214,"Books|Cookbooks, Food & Wine|Baking",Visit Amazon's Elisabeth M. Prueitt Page,Tartine,"Pastry chef Elisabeth Prueitt and her husband, renowned baker Chad Robertson, are the co-owners of Tartine Bakery and the Bar Tartine restaurant in San Francisco. Elisabeth's work has appeared in numerous magazines, including Food & Wine, Bon Apptit, and Travel & Leisure, and she has appeared on the television program Martha Stewart Living.<br><br>Pastry chef Elisabeth Prueitt and her husband, renowned baker Chad Robertson, are the co-owners of Tartine Bakery and the Bar Tartine restaurant in San Francisco. Elisabeth's work has appeared in numerous magazines, including Food & Wine, Bon Apptit, and Travel & Leisure, and she has appeared on the television program Martha Stewart Living.<br><br>France Ruffenach is a San Francisco-based photographer whose work has appeared in magazines and cookbooks including Martha Stewart Living, Real Simple, and Bon Apptit magazines, and in Cupcakes, Everyday Celebrations, and Ros.",28.37
188605,"Books|Cookbooks, Food &amp; Wine|Baking",Visit Amazon's Chad Robertson Page,Tartine Bread,"Chad Robertson (co-owner, with his wife, Elisabeth Prueitt, of San Francisco's Tartine, Bar Tartine) brings his master Tartine Bread technique to those who may not have the chance to try the famed Bay Area loaves hot out of the oven. This ""baker's guidebook"" is divided into four parts: Basic Country Bread; Semolina and Whole-Wheat Breads; Baguettes and Enriched Breads; and Day-Old Bread. Robertson's basic recipe is explained in depth with numbered steps, and consists of making a natural leaven and baking in a cast-iron cooker. The author's passionate tone and tales of baking apprenticeships, along with top-notch step-by-step photos, elevate the title from mere manual to enjoyable read. The later sections include variations on the basic recipe; bread-to-use recipes for sandwiches; bruschetta; and salads and entrees made with croutons and breadcrumbs. The sophisticated and clean design, exceptional photos, and padded cover give the book a luxurious feel. (Nov.) <br />(c) Copyright PWxyz, LLC. All rights reserved.",25.14
188648,Books|Teen &amp; Young Adult|Literature &amp; Fiction,Visit Amazon's Katie Williams Page,The Space Between Trees,"Grade 8 UpSixteen-year-old Evie is an outsider with a vivid imagination. She makes up stories for herself and others to make life in her small Midwestern town tolerable. When a childhood friend, Zabet McCabe, is murdered, Evie is thrust into a story beyond her wildest imaginings. Her little habitual deceptions, usually so harmless, get her entangled with grieving Mr. McCabe and Zabet's emotionally unstable and reckless best friend, Hadley Smith. Hadley is obsessed with finding Zabet's killer, and Evie lets herself get dragged into her increasingly paranoid and dangerous investigation. This dark and suspenseful coming-of-age story builds steadily to a violent climax. Evie is a skillful storyteller, perceptive and thoughtful, with a dry sense of humor. She is especially sensitive to disingenuousness in others, particularly in her mother, with whom she has an emotionally distant relationship. As a result, she fixates on the only genuine person in her life: taciturn Jonah Luks, on whom she has an unrequited crush. Evie adds beauty and excitement to the mundane with her fantasies, but only grows as a person when she faces reality and reaches out to the people around her. Readers who have ever felt like they don't fit in will find it easy to empathize with the teen's struggle to connect to others, and anyone can relate to the disillusionment that comes with growing up.<i>Erin Carrillo, formerly at Alachua County Library District, Gainesville, FL</i> <br />(c) Copyright 2010. Library Journals LLC, a wholly owned subsidiary of Media Source, Inc. No redistribution permitted.",10.25
188710,"Books|Children's Books|Activities, Crafts &amp; Games",Visit Amazon's Jennifer Paganelli Page,Girl's World: Twenty-One Sewing Projects to Make for Little Girls,"Jennifer Paganelli is the creator of Sis Boom fabrics, which has over eight lines with Freespirit and a line with Sunbrella. Her work has been featured in national publications including Real Simple and Country Living. She lives in Wilton, Connecticut.<br /><br />Tim Geaney has photographed for Vogue, Glamour, InStyle, J.Crew, Nordstrom, and Polo Ralph Lauren, among others. He lives in Wilton, Connecticut.",17.76
188767,Books|Children's Books|Growing Up &amp; Facts of Life,Visit Amazon's Sherri Duskey Rinker Page,"Goodnight, Goodnight Construction Site",,8.41
188820,Books|Humor &amp; Entertainment|Humor,Visit Amazon's Richard Benson Page,F in Exams: The Very Best Totally Wrong Test Answers,"""It's instant comic relief. ""<br /> Daily Glow",8.29
189158,"Books|Health, Fitness &amp; Dieting|Diets &amp; Weight Loss",Visit Amazon's Jim Wharton Page,The Whartons' Stretch Book: Featuring the Breakthrough Method of Active-Isolated Stretching,"One of the dirty secrets of the fitness world is that for all the talk about the importance of stretching, many athletes and other fit people don't bother with it. It's hard to gauge the benefits, and it seems as if the time could be better spent running, lifting weights, or perfecting sports skills. This sentiment is expressed by Dr. Bob Arnot in the foreword to ""The Whartons' Stretch Book,"" and he says that the Whartons changed his mind. He went to them with a stiffened hip that he thought needed surgery, but after a regimen using the active-isolated stretching technique, his flexibility in that hip had increased 40 percent.",13.34
193674,Books|Christian Books &amp; Bibles|Literature &amp; Fiction,Visit Amazon's Evangeline Kelley Page,Seaside Harmony (Postcards from Misty Harbor Inn series),"<b>Evangeline Kelley</b> is the pen name for the writing team of Patti Berg, Pam Hanson &amp; Barbara Andrews, and Camy Tang, the four authors who collaborated to create Postcards from Misty Harbor Inn. Each of them has published novels individually, but this is their first series together.",9.56
189477,Books|History|Americas,Visit Amazon's Sonia Nazario Page,Enrique's Journey: The Story of a Boy's Dangerous Odyssey to Reunite with His Mother,"<u>Praise &amp; Awards for <i>Enriques Journey</i> <br /></u><br /><b>2011 Williams College Book Award Program, for Enriques Journey</b><br /><b>2006 California Book Award, Silver Medal, Non-fiction</b><br /><b>2006 Christopher Book Award</b><br /><b>2003 Pulitzer Prize, feature writing, for Enriques Journey</b><br /><b>2002 George Polk Award for International Reporting, for Enriques Journey</b><br /><b>2002 Robert F. Kennedy Journalism Award for Outstanding Coverage of the Problems of the Disadvantaged, Grand Prize Winner, for Enriques Journey<br /></b><br />""Aprodigious feat of reporting . . . vivid and detailed . . . [Nazario is] amazingly thorough and intrepid.<i>Newsday<br /></i><br />A stirring and troubling book about a magnificent journey. . . . Its the stuff of myth . . . [but] <i>Enriques Journey</i>is true . . . A microcosm of the massive exodus pouring over the borders of our nations. . . . Enrique's suffering and bravery become universal, and one cannot fail to be moved by the desperation and sheer strength of spirit that guides these lonely wanderers. . . . <i>Enriques Journey</i>is about love. Its about family. Its about home. . . . The border will continue to trouble the dreams of anyone who is paying attention. . . . <i>Enriques Journey</i>is among the best border books yet written.<i>The Washington Post Book World<br /></i><br />An amazing tale . . . for some journalists, research means sitting at a computer and surfing Google . . . For Sonia Nazario . . . it means leaving home for months at a time to sit on top of a moving freight train running the length of Mexico, risking gangsters and bandits and the occasional tree branch that might knock her off and thrust her under the wheels. It means not eating, drinking water or going to the bathroom for 16-hour stretches-all in service to the story.<i>San Francisco Chronicle<br /></i><br />Compelling . . . Nazario doesnt pull any punches.<i>Dallas Morning News<br /></i><br />[A] searing report from the immigration frontlines . . . as harrowing as it is heartbreaking. . . . [Nazario] is a fearless reporter who traveled hundreds of miles atop freight trains in order to palpably re-create the danger that faces young migrants as they flee north.<i>People (four stars)<br /></i><br />Astounding . . . I am unaware of any journalist who has voluntarily placed herself in greater peril to nail down a story than did Nazario.Steve Weinberg, former Executive Director of Investigative Reporters and Editors, <i>The Baltimore Sun</i><br /><i></i><br />A story of heartache, brutality, and love deferred that is near mythic in its power.<i>Los Angeles Magazine<br /></i><br />Stunning . . . As an adventure narrative alone,<i>Enriques Journey</i>is a worthy read. . . . Nazarios impressive piece of reporting . . . turn[s] the current immigration controversy from a political story into a personal one.<i>Entertainment Weekly<br /></i><br />Gripping . . . astounding . . . viscerally conveys the experience of illegal immigration from Central America . . . [Nazario] has crafted her findings into a story that is at once moving and polemical.<i>Publishers Weekly (starred review)<br /></i><br />A remarkable feat of immersion reporting . . . [Gives] the immigrant . . . flesh and bone, history and voice . . . The kind of story we have told ourselves throughout history, a story we still need to hear.<i>Los Angeles Times Book Review<br /></i><br />This portrait of poverty and family ties has the potential to reshape American conversations about immigration.<i>Kirkus Reviews (starred review)<br /><br /></i>A meticulously documented account of an epic journey, one undertaken by thousands of children every year . . . [Nazario] covers both positive and negative effects of immigration, illuminating the problems complexity. . . . In telling Enriques story [she] bears witness for us all.<i>San Francisco Chronicle<br /></i><br />Gripping and harrowing . . . a story begging to be told . . . readers fed up with the ongoing turf wars between fact and fiction, take note: Here is fantastic stunt reporting that places this sometimes hard-to-believe story squarely in the realm of nonfiction.<i>The Christian Science Monitor<br /></i><br />Compelling . . . drama, pathos, and [the] hot topic of illegal immigration.<i>The San Diego Union-Tribune<br /></i><br />[<i>Enriques Journey</i>] personifies one of the greatest migrations in history. . . . Much of the book is a thriller . . . a 12,000-mile journey worthy of an Indiana Jones movie.<i>The Orange County Register<br /></i><br />Riveting . . . expert reporting . . . Nazario puts a human face upon a major issue. . . . The breadth and depth of [her] research is astounding.<i>The Plain Dealer<br /></i><br />A heart-racing and heart-rending trip.<i>The Daily Nonpareil<br /></i><br />Insightful and beautifully written and sheds a great deal of light on the horrific journeys immigrants risk to find a better life. Highly recommended.<i>Library Journal<br /></i><br />A story readers wont soon forget.<i>Tu Ciudad<br /></i><br />This is a harrowing odyssey that depicts one young man's attempts to reunite with his mother and the social and economic issues involved in illegal immigration.<i>Booklist<br /></i><br />This is a twenty-first-century Odyssey. Nazarios powerful writing illuminates one of the darkest stories in our country. This is outstanding journalism. If you are going to read only one non-fiction book this year, it has to be this one, because you know these young heroes. They live next door. . . .Isabel Allende<br /><br /><i>Enriques Journey</i>is an empathetic glimpse into the Faustian bargain made by immigrants who leave family behind for a bet on the rewards of life in the North. Sonia Nazarios brave reporting focuses particularly on a consequence of one womans departure from Central America: the horrific gauntlet suffered by her son as he traverses Mexico, often in the company of similar children, all of them in search of their parents.Ted Conover<br /><br />Here is an account of a boys childhood and youth that becomes a powerfully instructive summons to us readers, who grow into Enriques grateful, spellbound students. His life, his vivid search, teach a haunting lesson of suffering that turns into a kind of redemption.Robert Coles<br /><br /><i>Enrique's Journey</i>is an important, compelling, harrowing tale, one which will long stay with you. We should all be grateful that Sonia Nazario went to such extraordinary lengths to bring us this story. This is reportage at its finest, both courageous and passionate.Alex Kotlowitz<br /><br /><i>Enriques Journey</i>is the odyssey of our time and place. The story of a boys brave and harrowing search for the mother who loved him but left is the most telling, moving, and unsparing account I have ever read about those who struggle and sacrifice to give their families better lives, and the loneliness and regret that no success can ever fully put to rest. It is a great AmericanI emphasize thatstory, beautifully reported.Scott Simon<br /><br />Gripping, heroic and important,<i>Enrique's Journey</i>captures the heart. Most Americans or their forebears came to the United States from other countries. They experienced difficult journeys and wrenching family separations-all in the hope of finding a better life in this new land. Enrique's story is our story, beautifully told.Edward James Olmos",9.95
189514,Books|Science &amp; Math|Biological Sciences,Visit Amazon's Jon Katz Page,Soul of a Dog: Reflections on the Spirits of the Animals of Bedlam Farm,A lyrical yet unsentimental memoir about the bond between people and animals.<br /><i>Chicago Tribune<br /></i>,10.1
189533,Books|History|World,Visit Amazon's James M. Tabor Page,Blind Descent: The Quest to Discover the Deepest Cave on Earth,"""Heart-stopping and relentlessly gripping. Tabor takes us on an odyssey into unfathomable worlds beneath us, and into the hearts of rare explorers who will do anything to get there first.""Robert Kurson, author of <i>ShadowDivers<br /><br /><br /></i><b>""Holds the reader to his seat, containing dangers aplenty with deadly falls, killer microbes, sudden burial, asphyxiation, claustrophobia, anxiety, and hallucinations far underneath the ground in a lightless world. Using a pulse-pounding narrative, this is tense real-life adventure pitting two master cavers mirroring the cold war with very uncommonly high stakes.""<i>Publishers Weekly</i> (starred review)<br /><br />""A fascinating and informative introduction to the sport of cave diving, as well as a dramatic portrayal of a significant man-vs.-nature conflict. . . . What counts is Tabors knack for maximizing dramatic potential, while also managing to be informative and attentive to the major personalities associated with the most important cave explorations of the last two decades.""<i>Kirkus Reviews<br /></i></b><br /><br /><br /><i>From the Hardcover edition.</i>",17.17
189551,Books|Literature &amp; Fiction|Genre Fiction,Visit Amazon's Anna Quindlen Page,Still Life with Bread Crumbs: A Novel,"There comes a moment in every novelists career when she . . . ventures into new territory, breaking free into a marriage of tone and style, of plot and characterization, thats utterly her own. Anna Quindlens marvelous romantic comedy of manners is just such a book. . . . Taken as a whole, Quindlens writings represent a generous and moving interrogation of womens experience across the lines of class and race. [<i>Still Life with Bread Crumbs</i>] proves all the more moving because of its light, sophisticated humor. Quindlens least overtly political novel, it packs perhaps the most serious punch. . . . Quindlen has delivered a novel that will have staying power all its own.<b><i>The New York Times Book Review</i></b><br /> <br />[A] wise tale about second chances, starting over, and going after what is most important in life.<b>Minneapolis<i>Star Tribune</i></b><br /><br />Quindlens astute observations . . . are the sorts of details every writer and reader lives for.<b><i>Chicago Tribune</i></b><br /><br />[Anna] Quindlens seventh novel offers the literary equivalent of comfort food. . . . She still has her finger firmly planted on the pulse of her generation.<b>NPR</b><br /><br />Enchanting . . . [The protagonists] photographs are celebrated for turning the minutiae of womens lives into unforgettable images, and Quindlen does the same here with her enveloping, sure-handed storytelling.<b><i>People</i></b><br /><br />Charming . . . a hot cup of tea of a story, smooth and comforting about the vulnerabilities of growing older . . . a pleasure.<b><i>USA Today</i></b><br /> <br />Quindlen has made a home at the top of the bestsellers lists with novels that capture the grace and frailty of everyday life, and her latest work is sure to take her there again. With spare, elegant prose, she crafts a poignant glimpse into the inner life of an aging woman who discovers that reality contains much more color than her own celebrated black-and-white images.<b><i>Library Journal</i></b><br /><br />Quindlen has always excelled at capturing telling details in a story, and she does so again in this quiet, powerful novel, showing the charged emotions that teem beneath the surface of daily life.<b></b><i><b>Publishers Weekly</b><br /></i><br />A Pulitzer Prizewinning columnist and star in the pantheon of domestic fiction (<i>Every Last One</i>, 2010), Quindlen presents instantly recognizable characters who may be appealingly warm and nonthreatening, but that only serves to drive home her potent message that its never too late to embrace lifes second chances.<b></b><i><b>Booklist</b><br /></i><br />Profound . . . engaging.<b><i>Kirkus Reviews</i></b><br /><br /><br /><i>From the Hardcover edition.</i>",7.51
189560,Books|History|World,Visit Amazon's John Julius Norwich Page,Absolute Monarchs: A History of the Papacy,,16.81
189564,Books|Biographies &amp; Memoirs|Leaders &amp; Notable People,Visit Amazon's Andrew Burstein Page,Madison and Jefferson,"An important, thoughtful, and gracefully written political history.<i>Publishers Weekly </i>(starred review)<br /> <br /> [A] monumental dual biography . . . a distinguished work, combining deep research, a pleasing narrative style and an abundance of fresh insights, a rare combination.<i>The Dallas Morning News</i><br /> <i></i><br /> A superb book that greatly deepens our understanding of these founders.<i>Kirkus Reviews </i>(starred review)<br /> <br /> Enough colorful characters for a miniseries, loaded with backstabbing (and frontstabbing too).<i>Newsday</i><br /> <br /> A richly detailed account . . . that humanizes its subjects.<i>Tulsa World</i><br /> <i></i><br /> A remarkably lucid account . . . With stunning style and clarity, [Burstein and Isenberg have] meticulously reexamined this political relationship.<i>Library Journal</i>",16.1
189592,Books|History|Military,Visit Amazon's Holger H. Herwig Page,"The Marne, 1914: The Opening of World War I and the Battle That Changed the World","Makes vivid the full tragedy of what the Marne set in motion.<i>The Wall Street Journal</i><br /><br /> A thoroughly informed panorama of the immense and bloody campaign that kicked off World War I.<i>The Washington Times</i><br /><br />As fine an addition to scholarly World War I literature as has been seen in some time.<i>Booklist </i><br /><br />[An] engrossing narrative . . . Herwig combines colorful evocations of the horrors of the fighting with a lucid operational history of the campaign.<i>Publishers Weekly</i><br /> <br /> The commanders youll encounter in <i>The Marne, 1914</i> arent familiar names to most people today, but their mistakes, fears and courage make them excellent dramatic characters.<i>The Oregonian</i><br /> <br /> Meticulous research and solid writing.<i>North County Times</i>",14.83
189609,Books|Biographies &amp; Memoirs|Historical,Visit Amazon's Vicki Croke Page,Elephant Company: The Inspiring Story of an Unlikely Hero and the Animals Who Helped Him Save  Lives in World War II,"I have to confessmy love of elephants made me apprehensive to review a book about their role in World War II. But as soon as I began to read <i>Elephant Company, </i>I realized that not only was my heart safe, but that this book is about far more than just the war, or even elephants. This is the story of friendship, loyalty and breathtaking bravery that transcends species. . . . [Vicki] Croke is a natural storyteller. . . . <i>Elephant Company</i> is nothing less than a sweeping tale, masterfully written.<b>Sara Gruen, <i>The New York Times Book Review</i></b><br /><br />Splendid . . . Blending biography, history, and wildlife biology, [Vicki Constantine] Crokes story is an often moving account of [Billy] Williams, who earned the sobriquet Elephant Bill, and his unusual bond with the largest land mammals on earth.<b><i>The Boston Globe</i></b><br /> <i></i><br /> Some of the biggest heroes of World War II were even bigger than you thought. . . . You may never call the lion the king of the jungle again.<b><i>New York Post</i></b><br /><br /><i>Elephant Company</i> is as powerful and big-hearted as the animals of its title. Billy Williams is an extraordinary character, a real-life reverse Tarzan raised in civilization who finds wisdom and his true self living among jungle beasts. Vicki Constantine Croke delivers an exciting tale of this elephant whisperercumwar hero, while beautifully reminding us of the enduring bonds between animals and humans.<b>Mitchell Zuckoff, author of <i>Lost in Shangri-La </i>and<i> Frozen in Time</i></b><br /> <br /> The true-life heroics of Elephant Company during World War II highlight how animals and humans together can achieve extraordinary things. Crokes evocative writing and deep understanding of the animal-human bond bring vividly to life Elephant Bills great passion and almost mystical connection with his magnificent beasts. This is a wonderful read.<b>Elizabeth Letts, author of <i>The Eighty-Dollar Champion</i></b><br /> <br /> A spellbinding, true story of elephantine and human courage, set in one of the Earths most exotic jungles during the Second World War, <i>Elephant Company</i> is a triumph that will make you cheer!<b>Sy Montgomery, author of <i>The Good Good Pig </i>and<i> Journey of the Pink Dolphins</i></b><br /><br /><br /><i>From the Hardcover edition.</i>",11.55
189629,Books|Politics & Social Sciences|Social Sciences,Visit Amazon's M.K. Asante Page,Buck: A Memoir,"&ldquo;A story of surviving and thriving with passion, compassion, wit, and style.&rdquo;<b>&mdash;Maya Angelou&#160;</b><br>&#160;<br>&ldquo;In America, we have a tradition of black writers whose autobiographies and memoirs come to define an era. . . . <i>Buck </i>may be this generation&rsquo;s story.&rdquo;<b>&mdash;NPR</b><br><br>&ldquo;The voice of a new generation. . . . You will love nearly everything about <i>Buck</i>.&rdquo;<b>&mdash;<i>Essence</i></b><br><br>&ldquo;A virtuoso performance . . . [an] extraordinary page-turner of a memoir . . . written in a breathless, driving hip-hop prose style that gives it a tough, contemporary edge.&rdquo;<b>&mdash;<i>The Philadelphia Inquirer</i></b><br><br>&ldquo;Frequently brilliant and always engaging . . . It takes great skill to render the wide variety of characters, male and female, young and old, that populate a memoir like <i>Buck</i>. Asante [is] at his best when he sets out into the city of Philadelphia itself. In fact, that city is the true star of this book. Philly&rsquo;s skateboarders, its street-corner philosophers and its tattoo artists are all brought vividly to life here. . . . Asante&rsquo;s memoir will find an eager readership, especially among young people searching in books for the kind of understanding and meaning that eludes them in their real-life relationships. . . . A powerful and captivating book.&rdquo;<b>&mdash;Hector Tobar, <i>Los Angeles Times</i></b><br><br>&ldquo;Remarkable . . . Asante&rsquo;s prose is a fluid blend of vernacular swagger and tender poeticism. . . . [He] soaks up James Baldwin, Zora Neale Hurston and Walt Whitman like thirsty ground in a heavy rain. <i>Buck</i> grew from that, and it&rsquo;s a bumper crop.&rdquo;<b>&mdash;<i>Salon</i></b><br> &#160;<br> &ldquo;<i>Buck</i> is so honest it floats&mdash;even while it&rsquo;s so down-to-earth that the reader feels like an ant peering up from the concrete. It&rsquo;s a powerful book. . . . Asante is a hip-hop raconteur, a storyteller in the Homeric tradition, an American, a rhymer, a big-thinker singing a song of himself. You&rsquo;ll want to listen.&rdquo;<b>&mdash;<i>The Buffalo News</i></b><br><br>&ldquo;The book&rsquo;s strength lies in Asante&rsquo;s vibrant, specific observations, and, at times, the percussive prose that captures them. The author&rsquo;s fluid, filmic images of black urban life feel unique and disturbing.&rdquo;<b>&mdash;<i>Kirkus Reviews</i></b><br> &#160;<br> &ldquo;Asante&rsquo;s noir chronicle is imaginative, powerful, and electric, written with passion and conviction.&rdquo;<b>&mdash;<i>Publishers Weekly </i>(starred review)</b><br> &#160;<br> &ldquo;This is an inspiring story about perseverance and finding purpose that is sure to appeal to readers interested in hip-hop, black studies, and American pop culture in general.&rdquo;<b>&mdash;<i>Booklist </i>(starred review)</b><br><br>&ldquo;<i>Buck</i> takes the daily words of the American streets and forges something low and lovely. Angry, profane, and beautiful, it honors the best of hip-hop&rsquo;s literary canon by producing a work worthy of inclusion.&rdquo;<b>&mdash;Ta-Nehisi Coates, author of <i>The Beautiful Struggle</i></b><br> <b>&#160;</b><br> &ldquo;<i>Buck</i> sings a song that will force all of America to face what it has become and remember what it could be.&rdquo;<b>&mdash;Eddie Huang, author of <i>Fresh off the Boat</i></b>",7.68
189630,Books|Arts &amp; Photography|Music,Visit Amazon's Galadrielle Allman Page,"Please Be with Me: A Song for My Father, Duane Allman","Duane Allman was my big brother, my partner, my best friend. I thought I knew everything there was to know about him, but Galadrielles deep and insightful book came as <b>a revelation</b> to me, as it will to everyone who reads it.<b>Gregg Allman</b><br /><br /><b>Poignant and illuminating</b>. . . brings Duane Allman to life in a way that no other biography will ever be able to do.<b><i>BookPage</i></b><br /><b><i></i></b><br />Galadrielle Allman offers a <b>moving and poetic</b> portrait of her late father.<b><i>Rolling Stone</i></b><br /> <b><i></i></b><br />[Allmans] descriptions and scenes are <b>vivid, even cinematic</b>. . . . The pleasure of reading <i>Please Be With Me</i> lies as much in its lyrical prose as in its insider anecdotes.<b><i>Newsweek</i></b><br /> <b><i></i></b><br />An <b>elegantly written, heartfelt</b> account.<b><i>The Atlanta Journal-Constitution</i></b><br /> <i></i><br /> Evokes a wistful, elegiac atmosphere; fans of the 70s music scene may find it <b>indispensable</b>.<b><i>San Jose Mercury News</i></b><br /><br />A <b>compelling and intimate</b> portrait of Duane.<b><i>The Hollywood Reporter</i></b><br /> <b><i></i></b><br /> <b>Illuminating</b>.<b><i>Kirkus Reviews</i></b><br /> <b><i></i></b><br /> Frequently touching . . . <b>Readers will come away feeling more connected</b> to the man and his music.<b><i>Publishers Weekly</i></b><br /><br />If you have ever been part of a family that has no photograph left behind to record its wholeness, you know what the absence of that picture does to you: Its nonexistence is itself a portrait of an incomplete heart that doesnt contain you. Galadrielle Allman grew up in the territory of that loss, trying to understand a father who held her but who she never got to hold in return. Her account of the life of Duane Allmanrock and rolls most lyrical guitaristis <b>the most moving music biography Ive ever read</b>. Better than that, Galadrielle has uncovered the heart and motivations, the desolation and saving graces, of the man, and lays it plain in a born-to-write southern voice. She has looked into absence, and from it she has salvaged two hearts: her fathers and her own.<b>Mikal Gilmore, author of <i>Shot in the Heart</i></b><br /> <br />  You can live forever inside a goodbye, Galadrielle Allman knows. But then you embrace it, explore it, and call forth its witnesses. In lyrical prose, and with love and wisdom, the now-mature daughter of guitar legend Duane Allman, who died at twenty-four when she was two, meditates on his outsized grip on her life, and retraces that life, and her mothers, sending us to the South at the end of the sixties, when girls were hapless hippie goddesses, music was male and muscular, and even redneck culture was being transformed. But beyond that vibrant portrait is a comfort. We <i>all</i> idealize someone who left us long ago; we <i>all</i> romanticize <i>some</i> memory. This story invites us to savor our own secret intersection of nostalgia and emotional mercy, and it feels very, very good to have <b>soulful, elegant</b> company as we do.<b>Sheila Weller, author of the <i>New York Times</i> bestseller <i>Girls Like Us: Carole King, Joni Mitchell, Carly Simonand the Journey of a Generation</i></b><br /><br /><br /><i>From the Hardcover edition.</i>",14.29
189637,Books|Literature & Fiction|Genre Fiction,Visit Amazon's Karen Thompson Walker Page,The Age of Miracles: A Novel,,11.96
189639,Books|Literature &amp; Fiction|Women's Fiction,Visit Amazon's Jan Ellison Page,A Small Indiscretion: A Novel,,10.61
